Ratio|Run Time|Wait Time|JobID|User|Group|Submit|Start|End|Timelimit|ReqMem|MaxRSS|AllocCPUS|CPUTimeRAW(s)
.23447|11:56:50|02-02:57:08|468736|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T04:11:24|3-00:00:00|8096Mc||1|43010
.23526|11:59:12|02-02:56:56|468145|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T04:13:26|3-00:00:00|8096Mc||1|43152
.23546|00:01:21|00:05:44|474141|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:28:32|2014-03-20T20:29:53|12:00:00|8096Mc||8|648
.23678|12:03:51|02-02:56:56|468144|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T04:18:05|3-00:00:00|8096Mc||1|43431
.23710|12:04:49|02-02:56:56|468142|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T04:19:03|3-00:00:00|8096Mc||1|43489
.23783|12:07:02|02-02:56:56|468143|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T04:21:16|3-00:00:00|8096Mc||1|43622
.24316|12:23:22|02-02:57:02|467073|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T04:37:26|2-02:00:00|8096Mc||1|44602
.24323|12:23:33|02-02:56:56|468172|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T04:37:48|2-16:00:00|8096Mc||1|44613
.24358|12:24:37|02-02:56:56|468166|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T04:38:52|2-16:00:00|8096Mc||1|44677
.24364|12:24:49|02-02:56:56|468165|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T04:39:04|2-16:00:00|8096Mc||1|44689
.24368|12:24:56|02-02:56:56|468163|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T04:39:11|2-16:00:00|8096Mc||1|44696
.24410|00:33:27|02:17:02|473078|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:37:50|2014-03-20T00:11:17|08:00:00|8096Mc||16|32112
.24524|12:18:33|02-02:11:28|469338|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:20|2014-03-21T04:32:53|3-00:00:00|8096Mc||1|44313
.24908|00:34:08|02:17:02|473079|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:37:50|2014-03-20T00:11:58|08:00:00|8096Mc||16|32768
.25058|12:46:05|02-02:57:08|468735|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T05:00:39|3-00:00:00|8096Mc||1|45965
.25137|12:19:02|02-01:00:00|469696|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-21T04:33:38|3-00:00:00|8096Mc||1|44342
.25188|12:50:02|02-02:57:04|467375|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T05:04:14|3-00:00:00|8096Mc||1|46202
.25308|00:00:41|00:02:42|475104|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:11|2014-03-21T08:33:52|1-00:00:00|8096Mc||4|164
.25342|12:54:44|02-02:57:06|467295|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-21T05:08:55|3-00:00:00|8096Mc||1|46484
.25890|09:13:28|01-11:37:44|471137|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T01:28:05|3-00:00:00|8096Mc||1|33208
.26069|13:16:58|02-02:57:08|468733|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T05:31:32|3-00:00:00|8096Mc||1|47818
.26086|00:00:42|00:02:41|475100|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:09|2014-03-21T08:33:51|1-00:00:00|8096Mc||4|168
.26086|00:00:42|00:02:41|475102|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:09|2014-03-21T08:33:51|1-00:00:00|8096Mc||4|168
.26250|00:00:42|00:02:40|475098|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:08|2014-03-21T08:33:50|20:00:00|8096Mc||4|168
.26343|13:25:19|02-02:57:02|467409|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:12|2014-03-21T05:39:31|3-00:00:00|8096Mc||1|48319
.26366|13:26:02|02-02:57:03|468287|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T05:40:25|3-00:00:00|8096Mc||1|48362
.26504|13:30:15|02-02:57:03|468284|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T05:44:38|3-00:00:00|8096Mc||1|48615
.26937|09:35:51|01-11:37:44|471138|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T01:50:28|3-00:00:00|8096Mc||1|34551
.27152|00:00:41|00:02:31|475096|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:32:59|2014-03-21T08:33:40|1-00:00:00|8096Mc||4|164
.27416|13:58:09|02-02:57:03|468286|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T06:12:32|3-00:00:00|8096Mc||1|50289
.27608|00:34:48|02:06:03|472997|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:26:49|2014-03-20T00:01:37|08:00:00|8096Mc||16|33408
.27721|14:07:27|02-02:57:03|467432|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T06:21:40|3-00:00:00|8096Mc||1|50847
.27762|14:08:43|02-02:57:03|467433|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T06:22:56|3-00:00:00|8096Mc||1|50923
.27799|14:09:51|02-02:57:04|467388|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T06:24:03|3-00:00:00|8096Mc||1|50991
.27999|14:15:58|02-02:57:03|467430|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T06:30:11|3-00:00:00|8096Mc||1|51358
.28182|14:21:33|02-02:57:02|468326|aschneid|choueiry|2014-03-18T13:17:21|2014-03-20T16:14:23|2014-03-21T06:35:56|3-00:00:00|8096Mc||1|51693
.28250|08:16:02|01-05:15:51|472129|ziguang|bobaru|2014-03-19T10:58:12|2014-03-20T16:14:03|2014-03-21T00:30:05|6-00:00:00|4Gc||1|29762
.28308|14:12:35|02-02:11:44|469348|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:36|2014-03-21T06:27:11|3-00:00:00|8096Mc||1|51155
.28412|14:28:36|02-02:57:04|467385|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T06:42:48|3-00:00:00|8096Mc||1|52116
.28566|14:20:20|02-02:11:44|469353|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:36|2014-03-21T06:34:56|3-00:00:00|8096Mc||1|51620
.28643|14:02:08|02-01:00:00|469711|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-21T06:16:44|3-00:00:00|8096Mc||1|50528
.29039|14:13:46|02-01:00:00|469706|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-21T06:28:22|3-00:00:00|8096Mc||1|51226
.29205|14:51:48|02-02:53:35|468878|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:35|2014-03-21T07:06:23|3-00:00:00|8096Mc||1|53508
.30597|00:00:41|00:02:14|475095|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:32:42|2014-03-21T08:33:23|1-00:00:00|8096Mc||4|164
.31060|00:00:41|00:02:12|475092|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:39|2014-03-21T08:33:20|12:00:00|8096Mc||4|164
.31106|15:50:57|02-02:57:06|467126|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T08:05:06|2-02:00:00|8096Mc||1|57057
.31161|15:52:37|02-02:57:03|468281|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T08:07:00|3-00:00:00|8096Mc||1|57157
.31250|00:00:05|00:00:16|473624|schen|zeng|2014-03-20T17:03:15|2014-03-20T17:03:31|2014-03-20T17:03:36|7-00:00:00|3000Mc||16|80
.31297|00:00:41|00:02:11|475090|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:38|2014-03-21T08:33:19|1-00:00:00|8096Mc||4|164
.31353|15:58:30|02-02:57:04|467387|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T08:12:42|3-00:00:00|8096Mc||1|57510
.31407|16:00:08|02-02:57:04|467386|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T08:14:20|3-00:00:00|8096Mc||1|57608
.32117|16:21:52|02-02:57:04|467384|aschneid|choueiry|2014-03-18T13:17:08|2014-03-20T16:14:12|2014-03-21T08:36:04|3-00:00:00|8096Mc||1|58912
.32145|16:22:40|02-02:56:56|468149|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T08:36:55|2-16:00:00|8096Mc||1|58960
.32235|16:25:25|02-02:56:56|468155|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T08:39:40|2-16:00:00|8096Mc||1|59125
.32270|16:26:29|02-02:56:56|468168|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T08:40:44|2-16:00:00|8096Mc||1|59189
.32270|16:26:29|02-02:56:56|468169|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T08:40:44|2-16:00:00|8096Mc||1|59189
.32279|16:26:45|02-02:56:56|468170|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T08:41:00|2-16:00:00|8096Mc||1|59205
.32349|16:28:57|02-02:57:07|468705|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:33|2014-03-21T08:43:30|3-00:00:00|8096Mc||1|59337
.32727|16:40:28|02-02:56:56|468112|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T08:54:42|3-00:00:00|8096Mc||1|60028
.32868|16:43:39|02-02:53:32|469060|aschneid|choueiry|2014-03-18T13:21:04|2014-03-20T16:14:36|2014-03-21T08:58:15|3-00:00:00|8096Mc||1|60219
.33010|16:49:11|02-02:57:08|468729|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T09:03:45|3-00:00:00|8096Mc||1|60551
.33019|16:49:27|02-02:57:08|468732|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T09:04:01|3-00:00:00|8096Mc||1|60567
.33186|16:54:33|02-02:57:07|468711|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:33|2014-03-21T09:09:06|3-00:00:00|8096Mc||1|60873
.33333|00:00:40|00:02:00|475087|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:27|2014-03-21T08:33:07|1-00:00:00|8096Mc||4|160
.34091|17:22:13|02-02:57:06|467211|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-21T09:36:23|3-00:00:00|8096Mc||1|62533
.34237|00:45:53|02:14:01|473057|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T00:20:42|08:00:00|8096Mc||16|44048
.34285|17:28:08|02-02:57:06|467112|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T09:42:17|2-02:00:00|8096Mc||1|62888
.34351|00:45:33|02:12:36|473056|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:33:24|2014-03-20T00:18:57|08:00:00|8096Mc||16|43728
.34670|12:21:10|01-11:37:44|471130|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T04:35:47|3-00:00:00|8096Mc||1|44470
.34757|17:42:35|02-02:57:06|467118|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T09:56:44|2-02:00:00|8096Mc||1|63755
.35025|17:50:46|02-02:57:06|467139|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T10:04:55|2-02:00:00|8096Mc||1|64246
.35243|17:56:11|02-02:53:34|468845|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-21T10:10:45|2-02:00:00|8096Mc||1|64571
.35289|17:58:49|02-02:57:03|468279|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T10:13:12|3-00:00:00|8096Mc||1|64729
.35331|18:00:06|02-02:57:03|468213|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:22|2014-03-21T10:14:28|2-06:00:00|8096Mc||1|64806
.35362|18:01:02|02-02:57:02|468299|aschneid|choueiry|2014-03-18T13:17:21|2014-03-20T16:14:23|2014-03-21T10:15:25|3-00:00:00|8096Mc||1|64862
.35398|18:02:10|02-02:57:06|467136|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T10:16:19|2-02:00:00|8096Mc||1|64930
.35408|18:02:27|02-02:57:02|468329|aschneid|choueiry|2014-03-18T13:17:21|2014-03-20T16:14:23|2014-03-21T10:16:50|3-00:00:00|8096Mc||1|64947
.35484|18:04:47|02-02:57:03|468212|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:22|2014-03-21T10:19:09|2-06:00:00|8096Mc||1|65087
.35874|18:16:44|02-02:57:06|467129|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T10:30:53|2-02:00:00|8096Mc||1|65804
.35882|18:16:58|02-02:57:06|467116|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-21T10:31:07|2-02:00:00|8096Mc||1|65818
.36409|00:46:37|02:08:02|473014|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T00:15:26|08:00:00|8096Mc||16|44752
.39020|13:54:09|01-11:37:44|471145|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T06:08:46|3-00:00:00|8096Mc||1|50049
.39039|00:49:59|02:08:02|473015|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T00:18:48|08:00:00|8096Mc||16|47984
.39971|14:14:29|01-11:37:44|471140|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T06:29:06|3-00:00:00|8096Mc||1|51269
.41221|00:00:54|00:02:11|475091|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:38|2014-03-21T08:33:32|22:00:00|8096Mc||4|216
.43426|00:01:49|00:04:11|475151|rwoodwar|choueiry|2014-03-21T08:30:33|2014-03-21T08:34:44|2014-03-21T08:36:33|1-00:00:00|8096Mc||4|436
.45714|13:19:18|01-05:08:27|472139|tushar|sabirianov|2014-03-19T11:05:36|2014-03-20T16:14:03|2014-03-21T05:33:21|1-00:00:00|4000Mc||16|767328
.47808|00:02:00|00:04:11|475150|rwoodwar|choueiry|2014-03-21T08:30:33|2014-03-21T08:34:44|2014-03-21T08:36:44|1-00:00:00|8096Mc||4|480
.49686|01:37:47|03:16:48|474515|leili|zeng|2014-03-21T02:09:56|2014-03-21T05:26:44|2014-03-21T07:04:31|7-00:00:00|4000Mc||16|93872
.64108|01:27:51|02:17:02|473081|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:37:50|2014-03-20T01:05:41|08:00:00|8096Mc||16|84336
.64624|02:01:51|03:08:33|473122|rwoodwar|choueiry|2014-03-19T21:20:51|2014-03-20T00:29:24|2014-03-20T02:31:15|08:00:00|8096Mc||16|116976
.64677|02:01:57|03:08:33|473123|rwoodwar|choueiry|2014-03-19T21:20:51|2014-03-20T00:29:24|2014-03-20T02:31:21|08:00:00|8096Mc||16|117072
.65751|02:01:22|03:04:35|473119|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:25:24|2014-03-20T02:26:46|08:00:00|8096Mc||16|116512
.65878|02:01:13|03:04:00|473117|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:24:49|2014-03-20T02:26:02|08:00:00|8096Mc||16|116368
.65969|02:01:23|03:04:00|473118|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:24:49|2014-03-20T02:26:12|08:00:00|8096Mc||16|116528
.66238|02:01:13|03:03:00|473116|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:23:49|2014-03-20T02:25:02|08:00:00|8096Mc||16|116368
.68109|01:33:20|02:17:02|473080|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:37:50|2014-03-20T01:11:10|08:00:00|8096Mc||16|89600
.68626|01:37:27|02:22:00|473088|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:42:49|2014-03-20T01:20:16|08:00:00|8096Mc||16|93552
.69518|01:38:43|02:22:00|473090|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:42:49|2014-03-20T01:21:32|08:00:00|8096Mc||16|94768
.69580|01:39:30|02:23:00|473091|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:43:49|2014-03-20T01:23:19|08:00:00|8096Mc||16|95520
.71009|01:40:50|02:22:00|473089|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:42:49|2014-03-20T01:23:39|08:00:00|8096Mc||16|96800
.83815|02:07:03|02:31:35|473099|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:52:24|2014-03-20T01:59:27|08:00:00|8096Mc||16|121968
.84129|02:07:03|02:31:01|473098|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:51:50|2014-03-20T01:58:53|08:00:00|8096Mc||16|121968
.84977|02:06:37|02:29:00|473096|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:49:49|2014-03-20T01:56:26|08:00:00|8096Mc||16|121552
.85091|02:07:17|02:29:35|473097|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:50:24|2014-03-20T01:57:41|08:00:00|8096Mc||16|122192
.88311|02:01:31|02:17:36|473083|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:38:24|2014-03-20T01:39:55|08:00:00|8096Mc||16|116656
.88701|02:01:33|02:17:02|473082|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:37:50|2014-03-20T01:39:23|08:00:00|8096Mc||16|116688
.89679|02:00:12|02:14:02|473063|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:50|2014-03-20T01:35:02|08:00:00|8096Mc||16|115392
.89702|02:00:13|02:14:01|473062|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T01:35:02|08:00:00|8096Mc||16|115408
.90412|02:01:11|02:14:02|473068|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:50|2014-03-20T01:36:01|08:00:00|8096Mc||16|116336
.90425|02:01:12|02:14:02|473069|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:50|2014-03-20T01:36:02|08:00:00|8096Mc||16|116352
.90425|02:01:12|02:14:02|473070|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:50|2014-03-20T01:36:02|08:00:00|8096Mc||16|116352
.90425|02:01:12|02:14:02|473071|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:50|2014-03-20T01:36:02|08:00:00|8096Mc||16|116352
.90685|02:01:32|02:14:01|473059|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T01:36:21|08:00:00|8096Mc||16|116672
.90685|02:01:32|02:14:01|473060|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T01:36:21|08:00:00|8096Mc||16|116672
.90685|02:01:32|02:14:01|473061|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T01:36:21|08:00:00|8096Mc||16|116672
.90722|02:01:35|02:14:01|473058|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:34:49|2014-03-20T01:36:24|08:00:00|8096Mc||16|116720
.91176|00:00:31|00:00:34|473594|tpaudel|tsymbal|2014-03-20T16:56:43|2014-03-20T16:57:17|2014-03-20T16:57:48|6-06:00:00|4000Mc||512|15872
.92071|02:01:33|02:12:01|473053|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:32:49|2014-03-20T01:34:22|08:00:00|8096Mc||16|116688
.92241|02:00:52|02:11:02|473048|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:31:50|2014-03-20T01:32:42|08:00:00|8096Mc||16|116032
.92241|02:00:52|02:11:02|473049|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:31:50|2014-03-20T01:32:42|08:00:00|8096Mc||16|116032
.92241|02:00:52|02:11:02|473050|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:31:50|2014-03-20T01:32:42|08:00:00|8096Mc||16|116032
.92241|02:00:52|02:11:02|473051|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:31:50|2014-03-20T01:32:42|08:00:00|8096Mc||16|116032
.92363|02:01:33|02:11:36|473052|rwoodwar|choueiry|2014-03-19T21:20:48|2014-03-19T23:32:24|2014-03-20T01:33:57|08:00:00|8096Mc||16|116688
.93154|02:00:12|02:09:02|473031|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:29:49|2014-03-20T01:30:01|08:00:00|8096Mc||16|115392
.93456|02:00:12|02:08:37|473030|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:29:24|2014-03-20T01:29:36|08:00:00|8096Mc||16|115392
.93881|02:00:12|02:08:02|473022|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:01|08:00:00|8096Mc||16|115392
.93894|02:00:13|02:08:02|473023|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:02|08:00:00|8096Mc||16|115408
.94011|02:00:22|02:08:02|473020|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:11|08:00:00|8096Mc||16|115552
.94011|02:00:22|02:08:02|473021|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:11|08:00:00|8096Mc||16|115552
.94011|02:00:22|02:08:02|473029|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:11|08:00:00|8096Mc||16|115552
.94024|02:00:23|02:08:02|473028|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:12|08:00:00|8096Mc||16|115568
.94043|02:02:22|02:10:07|473038|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:30:54|2014-03-20T01:33:16|08:00:00|8096Mc||16|117472
.94043|02:02:22|02:10:07|473039|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:30:54|2014-03-20T01:33:16|08:00:00|8096Mc||16|117472
.94057|02:00:02|02:07:37|473010|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:28:26|08:00:00|8096Mc||16|115232
.94057|02:00:02|02:07:37|473011|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:28:26|08:00:00|8096Mc||16|115232
.94142|02:00:32|02:08:02|473024|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:21|08:00:00|8096Mc||16|115712
.94142|02:00:32|02:08:02|473025|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:29:21|08:00:00|8096Mc||16|115712
.94188|02:00:12|02:07:37|473002|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:28:36|08:00:00|8096Mc||16|115392
.94188|02:00:12|02:07:37|473003|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:28:36|08:00:00|8096Mc||16|115392
.94458|02:02:26|02:09:37|473036|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:30:24|2014-03-20T01:32:50|08:00:00|8096Mc||16|117536
.94470|02:02:27|02:09:37|473037|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:30:24|2014-03-20T01:32:51|08:00:00|8096Mc||16|117552
.94833|02:02:22|02:09:02|473035|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:29:49|2014-03-20T01:32:11|08:00:00|8096Mc||16|117472
.94859|02:02:24|02:09:02|473034|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:29:49|2014-03-20T01:32:13|08:00:00|8096Mc||16|117504
.94936|02:01:33|02:08:02|473016|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:30:22|08:00:00|8096Mc||16|116688
.94936|02:01:33|02:08:02|473017|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:49|2014-03-20T01:30:22|08:00:00|8096Mc||16|116688
.95494|02:01:52|02:07:37|473005|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:30:16|08:00:00|8096Mc||16|116992
.95611|02:02:01|02:07:37|473004|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:28:24|2014-03-20T01:30:25|08:00:00|8096Mc||16|117136
.96020|02:01:02|02:06:03|472994|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:26:49|2014-03-20T01:27:51|08:00:00|8096Mc||16|116192
.96020|02:01:02|02:06:03|472995|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:26:49|2014-03-20T01:27:51|08:00:00|8096Mc||16|116192
.97428|02:01:51|02:05:04|472976|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:25:50|2014-03-20T01:27:41|08:00:00|8096Mc||16|116976
.97454|02:01:53|02:05:04|472977|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:25:50|2014-03-20T01:27:43|08:00:00|8096Mc||16|117008
.98945|02:00:22|02:01:39|472948|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:22:24|2014-03-20T01:22:46|08:00:00|8096Mc||16|115552
.98972|02:00:24|02:01:39|472949|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:22:24|2014-03-20T01:22:48|08:00:00|8096Mc||16|115584
1.00456|01:39:04|01:38:37|474514|leili|zeng|2014-03-21T02:09:03|2014-03-21T03:47:40|2014-03-21T05:26:44|7-00:00:00|4000Mc||16|95104
1.05783|02:10:47|02:03:38|472971|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:24:24|2014-03-20T01:35:11|08:00:00|8096Mc||16|125552
1.07056|02:11:44|02:03:03|472970|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:23:49|2014-03-20T01:35:33|08:00:00|8096Mc||16|126464
1.18232|02:00:11|01:41:39|472931|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:02:24|2014-03-20T01:02:35|08:00:00|8096Mc||16|115376
